3058   1116 1  010 0  0   01 52 41191    12332332121213 8 6 4 51 49911120214 21212202096969696 8 8 9 9 8 6 7 6 7 41 19910000321 2991312 0 62099 6 8 8 9 7 5 7 52969600000000000 5 6 6 3 8 7 6 633443839121998811118333222111  1201313242   129819827633 2311261140 31611  1996  0 4 411  000116  01       28          22 28          2212  2     9  4  3  4         17 3152 6022 81   1 6982 62 61960 830,929
3058   1216 1  010 0  0   01 92 61821    12132322999999 8 8 4 61 19911220234 21112222096969696 9 8 8 7 8 7 6 6 6 3296960000000296960000    0000 9 9 6 8 7 7 8 32969600000000000 8 9 7 4 8 8 7 323443433321991111188323282200000203313148   12 11 62272310221128213 87831 49511 56 6 611  000116  011   53                            2211  4    17  6  5  7         17 3152 2532 81   1 6156 24 84 54 210,929
3058   1316 1  010 0  0   01 52 61121    12332322121223 8 7 4 61 29911220234981112222096969696 6 6 6 6 6 6 5 5 6 5296960000000296960000    0000 6 6 6 6 6 4 5 52969600000000000 6 6 6 4 6 6 6 538448833221998811188322382200000110388882   129819816913 1321271213 43620  1996  0999911  000116  01 1                                2332  6    22  9  5  7         17 315299932101   1 6981 73 61960 840,929
3058   1416 1  010 0  0   01 93 71121    8133231221121210 8 4 51 49921114234 21112222096969696 81010 91010 9 810 62969600000001 1992111 0 31223 4 6 4 5 6 4 3 62969600000000000 3 6 5 1 9 899 623434442221992222222222332200000110314142   12991 726213 2222157112 88712 43996  0999911  000116  01                                  2211  7    30 13  6  7         17 3152 2531  1   1 6152 54 73960 720,929
3058   1516 1  010 0  0   01 92 61121 1  22132322222212 6 6 2 5199 100000000 00000000096969696 6 6 6 6 6 6 6 6 6 7296960000000296960000    0000 9 8 8 8 7 9 9992969600000000000 6 6 6 3 8 6 69923443433321991111188333382200000120213332   12 31 615723 7211113140 43131 43996  0 7 711  000116  01                                  2322  8    32 19 10  9  3      17 3152 2031  1   1 6155 13 13960 330,929
3058   1616 1 5950 0  0   01 9898112  1  111122222221189898 8 81 19921220233 11222200096969696 8 8 9 9 8 8 7 7 8 31 1 024420321 0 10000    0000 9 9 9 8 8 9 8 42969600000000000 7 8 8 7 9 8 7 522282422281352211112222282200000204228231   22 41 215213 5222141213 10712 43996  0 8 611  000111  01                                  2311  1  4  8  2  1  1         16 3151 1831  1   1 6 25 42 73960 520,929
3058   1716 1 5950 0  0   01 91 81121    11112122111111 8 7 8 81 19921220233 12222000096969696 8 7 8 7 8 7 7 7 7 3296960000000296960000    0000 8 9 8 8 7 7 7 42969600000000000 6 8 8 7 9 8 7 513222333321592221112121282200000203323281   22985 016133 2121235113 45320 42996  0 6 611  0001 8  01                                  2322  2  4  8  2  1  1         16 3151 1231  1   1 6962 34 33960 820,929
3058   1816 1 5950 0  0   01 919811211   111122222211289898 9 9199 300000000 00000000096969696 8 8 8 7 8 8 9 8 8 3296960000000199 30000    000098989898989898 3296960000000000098989898989898 222232322221598811188882282200000204228281   12981 725153 9321122411 85642  3522 47 7 711  000116  01                                  2311  3  4  8  2  1  1         16 3151 1231  1   1 6156 24 61 54 210,929
3058   1916 1 5950 0  0   01 92 82001    11111111111113 8 8 7 71 19921220233 22222000096969696 9 7 9 8 8 7 7 6 8 1296960000000296960000    0000 9 8 8 8 7 7 6 2296960000000000098 8 8 8 8 7 7 312232333321992211111323282200000204288231   12984 026513 2222782013 45611  1996  0 6 111  000116  03                                  2322  4  4  4  2  1  1         17 3152 1231  1   1 6962 84 619601140,929
3058   2016 1 5950 0  0   01 21 91121 1  11332222231128 9 9 8 82969600000000 00000000096969696 9 8 9 8 8 8 7 7 8 31 1992442031296960000    0000 8 9 8 8 8 7 7 429696000000000009898 8 7 9 8 7 432232333381992211111332282200000204223281   12985 012523 7123137224 93372 93245 71999911  0001 4  01                                  2322  5  2  2  1  1            17 3152 1531  1   1 6965 34 34 24 210,929
3058   2116 1 5950 0  0   01 92 81121 1  11112112123118 8 7 8 81 29921220233 2121220109696 896 8 7 8 8 8 7 7 6 7 41 1 12472022199 20000    0000 8 9 9 8 7 8 7 12969600000000000 7 7 7 7 8 8 7 332232333331592221122122182200000204323281   12 91 12611311211111211 84132 64996  0999911  000116  01                                  2322  6  2  2  1  1            17 3152 1531  1   1 6 16 14 14960 110,929
3058   2216 1 5950 0  0   01 92 81121    11112111111118 8 8 8 82969600000000 00000000096969696 8 7 8 7 7 7 8 6 8 51 1992442032296960000    0000 7 7 8 7 7 6 6 5296960000000000098 8 8 79898 7 332232322221992211122123382200000201223221   12 71 72471311223122311 85820 27996  0 9 611  000116  01                                  2311  7  6  4  2  1  1         18 3153 1532 11   1 6156 24 82960 210,929
3058   2316 1 5950 0  0   01 21 81111    11112222111111 9 898982969600000000 00000000096969696 9 8 9 7 7 7 7 7 8 2296960000000296960000    0000 9 8 8 7 7 7 7 1296960000000000098 8 8 898 8 8 222232333381992211111388882200000204288231   12985 022523 5222152223 47812 24996  099 411  000116  01    52                            2322  8  1  2  1     1         18 3153 1531  1   1 6965 54 82960 520,929
3058   2416 1 5950 0  0   01 91 81121    11112112111118 8 8 7 71129921220233 22222000096969696 8 8 9 8 8 8 8 7 8 52969600000001 499232215 02023 8 9 8 8 7 7 7 22969600000000000 7 8 8 8 8 8 8 232232322281252211122122132200000110128281   12995 016813 5211271913 25998  0996  0 6 611  000116  01                                  2322  9  2  2  1  1            18 3153 1531  1   1 6965 72980960 840,929
3058   2516 1  010 0  0   01 22 51821    12132332123211 8 7 5 61 19911220234 211111222 6969696 6 6 6 6 6 5 5 5 6 72969600000001 1991312 0 22099 6 7 6 7 6 5 6 12969600000000000 5 7 7 4 7 8 6 222443433121991111188333222200000203314142   12 11 624153 9221122413 85292 74996  0999911  000116  011      53                         2111  3    10  5  5  6         17 3152 2531  1   1 6156 24 24960 210,929
3058   2616 1  010 0  0   01 92 61921 1  12332332122212 8 6 2 42969600000000 00000000096969696 9 8 8 8 7 6 8 7 6 4296960000000199 10000    0000 7 7 6 7 6 5 5 42969600000000000 5 7 7 4 7 7 6 4224434333319911111883223821 1  1201123232   12 51 21421311121121340 75812 24996  0999911  0009 0  01                                  2212  5    20  9  5  7         17 3152 2531  21  1 6 26 24 82960 110,929
3058   27 7 2  350 0  0   01 93 81821    81112112112121 8 8 8 81 2 011220233 22222000096969696 8 8 8 8 8 8 8 8 8 3296960000000296960000    0000 8 8 8 8 7 7 8 32969600000000000 7 8 8 6 8 7 8 323333333331591111111113312200000204223231   18995 025613 4222750040 56522 47997  099 111  0001 7  01                                  2222  1     3                  18 3153 1511  1   110963 54 549701130,915
3058   28 7 2  350 0  0   01 92 61811    32122213112141 8 7 9 52969600000000 00000000096969696 7 7 5 7 6 7 4 4 8 5296960000000296960000    0000 8 7 7 8 8 8 9 52969600000000000 7 8 7 5 8 9 8 522332333331351111112312212200000204113121   129911513923 4222478223 85712 43996  0 7 511  0001 7  01                                  2121  2    31     2  1  1      18 3153 2011  1   110953 74 73960 940,915
3058   29 7 2  350 0  0   01 32 7182 1   11112333211142 7 7 8 91 0 200000000 00000000096969696 8 7 6 4 7 8 6 6 8 72969600000001 0 10000    0000 8 7 8 7 7 7 7 72969600000000000 6 7 8 3 9 8 8 722338333331292211111383282200000201288181   12 719925213 9222436211 84712 43996  0 6 111  0001 7  01                                  2122  3    12     1  3         18 3153 1511  1   110996 34 73960 920,915
3058   30 7 2  350 0  0   01 71 91811    11111111111141 9 8 9 91 1 011220132 012221000 9969696 9 9 9 9 9 9 8 6 9 11 1 024120321 1 0131298982022 9 9 9 9 9 9 9991 1 012202222223 9 9 9 8 9 9 9 1333334333123912111112122821 1  1150114138   11 65 013013 6123452213 47820 25512 56 6 411  0001 7  01                                  2222  4     4  1               18 3153 2521  1   110964 54 82 54 920,915
3058   31 7 2  350 0  0   01 32 71221    11111112112122 7 8 6 62969600000000 00000000096969696 7 8 9 8 9 8 8 7 7 9296960000000296960000    0000 8 8 8 8 8 7 7 7296960000000000098 8 7 4 9 8 8 733433433382351111111883822200000204222231   11 42 012123 6222535240 65352 65996  0 6 111  0001 7  01                                  2121  5     8     1  2  2      18 3153 1521  1   110944 34 34960 920,915
3058   32 7 2  350 0  0   01 34 31211    11111222112111 8 1 4 5198 000000000 00000000096969696 8 5 5 5 5 5 5 1 5 3296960000000296960000    0000 5 5 6 6 5 6 1 32969600000000000 8 7 7 3 5 7 6 313334333324998111111111332900000204222321   81 619816413 9321224813 43620  1996  0999911  0001 7  01                                  2223  6    10  1     2         18 3153 1522 71   110986 23 61960 810,915
3058   33 7 2  350 0  0   01 21 71121    11111111111121 7 7 8 72969600000000 00000000096969696 8 8 8 9 8 8 7 7 6 6296960000000296960000    0000 8 7 8 8 8 6 7 6296960000000000098 7 7 4 8 7 8 613343433381391111111113312200000203123121   12 41 223713 9222422311 85583 97996  0 6 311  0001 7  01                                  2222  7    16     2  3  1      18 3153 1521  1   110 26 24 54960 910,915
3058   34 7 2  350 0  0   01 91 81121    11112122111111 8 7 8 72969600000000 00000000096969696 8 7 8 7 7 8 8 7 7 4296960000000296960000    0000 8 7 7 8 8 7 7 42969600000000000 7 8 8 5 7 8 7 423433433482491111112133312200000150113131   12 81 11471312221182013 26997  0561 86 7 611  0001 7  03                                  2122  8    20  1  1  3  4      19 3154 1511  1   110 16 82970 54 640,915
3058   35 7 2  350 0  0   01 92 81111    21112222121111 9 4 7 71 1 011220122 012221000 9969696 9 9 9 3 8 910 799 32969600000001 1 0111298982011 8 9 9 999 1 5 32969600000000000 7 8 8 6 8 8 7 313333333431491111112132312200000204113231   18 41 22292313111436114 94611  1998  0 5 511  0001 7  01                                  2111  9    16  3  1     1      19 3154 2012 61   110 26 34 61980 920,915
3058   36 7 2  350 0  0   01 31 81121    11111111111111 9 9 8 8198 000000000 00000000096969696 8 8 8 9 8 7 9 8 9 12969600000001 3 0111298982022 8 9 9 8 8 9 8 12969600000000000 7 8 8 6 9 9 9 113332333431991111111111312200000204113131   12 71 127233 4311256111 86997  0522 47 6 619  0001 7  01                                  2322 10    35     1    17      19 3154 2012 71   110 13 54970 54 820,915
3058   37 7 2  030 0  0   01 23 31821    11112122111121 4 3 3 42969600000000 00000000096969696 6 6 6 5 4 5 3 5 6 41 1 02442033296960000    0000 6 6 6 5 5 2 2 42969600000000000 6 7 7 4 9 5 5 412332323111352111111333332200000204423242   129811514113 7311236113 15951  1996  0 7 511  0001 7  01                                  2122  1    16     1  3  1      17 3152 3511  1   110955 32 91960 820,915
3058   38 7 2  030 0  0   01 91 81121    11111111111111 8 8 8 82969600000000 00000000096969696 8 7 8 7 8 8 7 6 7 32969600000001 5 01211 0 22023 8 8 8 8 8 6 6 32969600000000000 7 8 8 9 9 8 8 334444432229991111111333332200000140213111   12 64 023723 6311152213 47815 15815 15999911  0001 7  011                                 2122  2     5     6  4         17 3152 2511  1   110964 54 82 82 520,915
3058   39 7 2  030 0  0   01 33 1111  1  22332222222141 5 4 5 61 1 411220234 51212102010969696 8 6 6 5 4 5 2 1 5 7296960000000296960000    0000 6 5 7 5 5 1 1 7296960000000000098 6 6 2 8 4 5 732232332131341111118238282200000208213121   12985 022693 7222153040 47751 47361 47999919  0001 7  011                                 1122  3                        17 3152 2522 71   110965 54 74 34 330,915
3058   40 7 2  030 0  0   01 22 5112  1  22222222122111 7 6 6 61 3 011220234 42222000096969696 7 6 6 6 7 7 4 5 6 2296960000000296960000    0000 6 7 7 7 7 5 6 2296960000000000098 6 6 5 6 6 6 223343333831351211118333332200000201323222   12982 021923 7222676213 58762 58996  099 111  0001 7  01                                  2122  4    18  2  1  4         17 3152 2521  1   110945 74 749601040,915
3058   41 7 2  030 0  0   01 31101881    11112111111143101010101 2 011220134102222000096969696101010101010 5 510 9296960000000296960000    00001010101010 2 5 72969600000000000101010 7101010 722332443821398888888333332200000110228881   88981 428333 2321281513 15951  1996  0 4 411  0001 7  01                                  2232  5     9     1  4         17 3152 3021  1   110 42 82 91960 840,915
3058   42 7 2  030 0  0   01 92 7118  1  111121111111129898 9981 0 100000000 00000000096969696989898989898989898 1296960000000296960000    000098989898989898 1296960000000000098 7 7 3 9 9 9 123333333821358811188888882200000204224238   12 719915113 4321174040 45951  1996  0999911  0001 7  01                                  2222  6    11     1  2  6      17 3152 2521  1   110993 74 91960 330,915
3058   43 7 2  030 0  0   01 92 61121    11111111111148 9 8 1 32969600000000 00000000096969696989898989898989898 1296960000000296960000    000098989898989898 1296960000000000098 7 8 4 89898 124444422281452811122333332200000201424222   119811513713 4221182013 15131 15996  0 7 611  0001 7  01                                  2122  8    14     3    18      17 3152 2532 11   110953 82 12960 640,915
3058   44 7 2  030 0  0   01 52 92001    81111111111123 9 910101 2 011220134 32222000096969696101010 81010 7 810 2296960000000296960000    000010 810 8 8 6 5 22969600000000000981010 610 9 8 222444443811358111118333332200000201824288   11981 117213 2222281523 15951  1996  0 5 311  0001 1  01                                  2222  7    15     2    12      17 3152 3031  1   110 12 82 91960 840,915
3058   4510 3  030 0  0   01 73 11121 1  22322122222233 8 1 1 71 1 011120224 71222200096969696 8 7 8 8 8 5 3 7 5 12969600000001 0 50000    000098 8 8 8 5 1 1 12969600000000000 1 19898989898 134444433331292111122321882200000204424148   11 519926913 6312236113 61740 33997  010 311  000113  011                                 1111  1    27     1     4    5220 3155 2521  1   110994 34 72970 821,433
3058   4610 3  030 0  0   01 74 51211 1  12322222222241 5 5 5 51 2 011120234 32222000096969696 5 5 5 5 5 5 5 5 5 22969600000001 0 80000    0000 5 5 5 5 5 1 3 22969600000000000 3 5 5 1 5 5 5 212333222231992221118222222200000204113122   11 51 213523 4321113130 31782 31996  011 911  000110  01   1                              2922  2     4        1  1     420 3155 2021  1   110 23 12 72960 131,433
3058   4710 3  030 0  0   01 33 51121    11112122122221 7 5 4 41 2 022220232 02222000096969696 3 3 6 7 7 7 5 3 5 32969600000001 1 02122 0 32033 3 5 5 5 6 2 2 32969600000000000 2 3 4 2 5 5 5 333343333331492122211333382200000206332442   12 55 022423 6222155013 90316 58361 58 9 311  000110  01                                  2111  3    13                3120 3155 2021  1   110964 54 34 34 521,433
3058   4810 3  030 0  0   01 33 71121    2112212212223210 8 3101 3 011220232 01112222096969696 8 8 8 8 8 8 8 6 8 4296960000000296960000    0000 610101010 8 6 42969600000000000 3 8 8 3 8 8 8 433333422321592221111322282200000204814142   12 81 12491311212713130 43620  1996  011 211  000110  01                                  2111  4     3  1  1     1     820 3155 2021  1   110 16 13 619601131,433
3058   4910 3  030 0  0   01 94 11821    22222222222243 4 4 1 21 1 011220334 32222000096969696 1 1 1 2 1 1 2 1 4 51 3 010000431 1 01111 0 41344 3 1 1 1 1 1 6 52969600000000000 1 3 3 5 4 1 1 523333441131291112122333222200000205322122   11991 112623 4122151213 56142 56511 56 5 411  000110  01                                  2111  5     7          14    2120 3155 2031  1   110 13 54 14 54 741,433
3058   5010 3  030 0  0   01 21 61121    11112112211212 5 9 2 41 1 011220233 212221000 8969696 8 2 8 8 8 8 7 3 8 61 1 024420211 0 30000    0000 6 8 8 8 8 2 3 62969600000000000 3 8 8 3 3 8 8 633342422221592222122233212200000204233112   12 55 01461311322122311 85214 47996  0 9 611  0002 02281                                  2111  6     9     1     5     820 3155 2031  1   110966 24 24960 211,433
3058   5110 3  030 0  0   01 32 81121 1  11312232121211 8 8 5 51 5 011220233 112221000 9969696 8 4 7 5 7 7 8 5 6 72969600000001 0 40000    0000 8 8 8 8 8 4 6 7296960000000000098 6 698 8 6 8 722443833231341111121333332200000201113141   11 51 116113 4221231623 71997  0541 47 4 311  000113  011                                 1111  7    15     1    13  1 2120 3155 2031  1   110 13 34970 54 811,433
3058   5210 3  030 0  0   01 24 21121    11112112122212 8 3 4 3120 011220133 11111122210969696 8 8 810 9 9 9 9 8 82969600000001 2 0121198982034 5 4 7 6 7 6 5 12969600000000000 3 5 5 3 8 5 5 113333232321242222112222222200000201224141   11 21 224213 6312192113 55841 21996  0 6 411  0001 1  01                                  2111  8     8           7     920 3155 2031  1   110 24 94 82960 751,433
3058   5310 3  040 0  0   01 93 3181    911112212221143 5 5 4 52969600000000 00000000096969696 6 5 6 7 4 6 5 6 6 1296960000000296960000    0000 6 5 6 6 6 5 6 12969600000000000 6 5 5 2 5 6 5 113333311323998888888233332200000204422312   11995 014023 7221171240 43712 43581 96 3 311  000110  03   1               22             2122  1     8     2  1  2      16 3151 2021  1   110965 73 73 54 331,433
3058   5410 3  040 0  0   01 33 21211    22212232122122 7 7 8 81 1 011220221 012121010 696 896 6 9 8 8 8 9 7 5 5 21 1 02442021296960000    0000 7 6 6 5 6 4 4 22969600000000000 5 7 6 6 6 7 7 233343131131492221112331122200000160124141   12994 024213 4221155013 47712 43996  0 5 511  000110  01                                  2111  2    12        2  6      16 3151 2021  1   110963 54 73960 521,433
3058   5510 3  040 0  0   01 92 41121    11111111111112 7 5 7 31 4 011220223 312111022 1969696 8 8 9 9 8 9 9 4 8 32969600000001 1 01112 0 52022 5 5 8 8 6 4 4 32969600000000000 8 8 7 7 8 8 9 334442433223491111122333312200000204314131   11 31 226513 2122281513 15712 43996  0 6 311  0001 7  01                                  2111  3                        16 3151 2521  1   110 22 82 73960 841,433
3058   5610 3  040 0  0   01 22 62001    21112222222221 5 7 4 62969600000000 00000000096969696 6 7 7 7 6 6 4 4 6 4296960000000296960000    0000 6 6 6 7 7 4 4 42969600000000000 7 7 7 5 6 6 6 4233323322314922221213133321 1  2205113142   12 51 122643 6222559211 84592 84996  0 5 111  000110  01                                  2111  4    11        1  1      16 3151 2021  1   110 14 54 54960 921,433
3058   5710 3  040 0  0   01 54 11111 1  22332222222212 2 1 1 11 1 422211444 312111021109696 7 1 2 1 1 3 1 1 1 1 51 1 410000421 0 40000    0000 2 2 1 2 1 1 1 52969600000000000 1 2 4 1 8 1 1 532422323221252211122222282200000203214142   11 51 113313 7221131213 62712 43530 47 7 511  000114  01                                  2111  5     9     1  1 16      16 3151 2021  1   110 15 34 73 54 211,433
3058   5810 3  040 0  0   01 33 61111    11111111111113 8 6 8 81 39911220234 412111022 8969696 9 7 7 5 7 8 6 9 9 6296960000000296960000    0000 7 8 9 8 8 4 6 62969600000000000 7 9 9 8 7 9 9 623443243321451111122222222200000203124232   12 11 312323 7212444223 55815 15361 84 5 111  000110  01                                  2111  6     2        1  2      16 3151 2021  1   110 35 44 82 34 921,433
3058   5910 3  040 0  0   01 22 71221    11112111111113 8 8 8 82969600000000 00000000096969696 9 9 9 99999 7 6 8 7296960000000296960000    0000 7 9 9 9 9 8 7 72969600000000000 8 9 9 9 9 9 9 713332442231491111111111112200000204223241   11 51 115513 4221181513 15843 49815 15 5 511  000110  011                                 1111  7     2           1      16 315199922101   110 13 82 84 82 641,433
3058   6010 3  040 0  0   01 94 111111   11111112211143 9 9 7 91 3 021220233 32222000096969696 7 8 9 8 9 9 2 2 7 82969600000001 1 22212 2 02023 8 8 7 9 9 2 2 12969600000000000 5 7 6 6 8 8 9 134442342131991221112322321200000206313132   12 211525923 4222481570 15815 15996  0 6 111  000110  01    50                            2111  8    19          28      16 3151 2031  1   110953 82 82960 991,433
3058   6110 3 6551 0  0   01 22 71111    11112112111112 8 5 8102969600000000 0000000009696969610 8 810 810 8 8 8 12969600000001 1 02321 0 62023 5 8 8 5 8 3 4 12969600000000000 8 8 8 6 810 8 131232133231391111111113382200000205124442   11 51 124013 7222452213 47740 45996  0 4 311  000110  01                                  2111  1    17     1  2        117 3152 2511  1   110 15 54 74960 921,433
3058   6210 3 6551 0  0   01 33 41211    11122122111112 5 5 4 41 2 011220233 212121020 8969696 6 6 8 7 8 8 7 6 6 2296960000000296960000    0000 6 6 6 7 7 5 5 22969600000000000 5 6 6 1 8 7 7 223332433131352121222331132200000150113142   18 51 113613 5321174013 45351 46996  0 6 611  000110  01       51                         2111  2    12     2  3  3      17 3152 2021  1   110 15 74 34960 641,433
3058   6310 3 6551 0  0   01 94 71121    11312111222243 7 9 8 61 4 011220233 31112222096969696 9 9 9 9 9 9 7 8 9 32969600000001 3 02312 0 320331010101010 7 6 32969600000000000 6 6 8 5 5 6 8 338232233111391112122311182200000110114141   11 71 117932 0211261213 81611  1996  0 5 511  0001 7  01                                  2322  3     6     1     3     117 3152 3021  1   110 11 64 61960 841,433
3058   6410 3 6551 0  0   01 24 11821 1  21122332221213 4 8 2101 5 011220224 51222100010969696 1 7 8 9 810 2 1 1 4296960000000120 31112 0 82022 9 9 11010 1 1 42969600000000000 6 1 1 1 9 2 9 423344422131292112122233111200000203214141   11 65 024713 2422784313 46815 15815 15 6 311  000110  01                                  2111  4    14     2  1  7     117 3152 2021  1   110962 84 82 821141,433
3058   6510 3 6551 0  0   01 83 81211    11111111111113 8 8 8 71 2 011220133 112211002 8969696 8 8 8 7 8 8 8 7 8 51 2 02452021296960000    0000 7 8 8 8 7 5 5 52969600000000000 7 8 8 6 7 7 7 522222233331991111112322332200000204223242   11 31 314013 7221133113 46815 15996  0 7 611  000110  01                                  2111  5    22  1  2  3 15      18 3153 2011  1   110 35 34 82960 211,433
3058   6610 3 6551 0  0   01 92 71121    12112112112243 6 9 6102969600000000 000000000969696961010 810101010 810 61 4 150000001 1 22211 1 0201210 71010101098 62969600000000000981010 8 8 710 623443434421991111111323222200000204114241   12 24 012523 6122437270 93996  0521 47 4 111  000114  01                                  2111  6                 1      18 3153 2021  1   110964 34960 54 991,433
3058   6710 3 6551 0  0   01 93 51121    22222232122211 7 5 3 82969600000000 00000000096969696 7 5 6 7 6 5 4 4 7 7296960000000296960000    0000 5 6 7 7 6 3 4 72969600000000000 3 8 8 1 6 6 6 723332222231351121122222222200000204323241   21 31 323453 5221158170 96731 33921 81 3 311  000110  01                                  2111  7    20     1     9      18 3153 2021  1   110 35 54 72 941291,433
3058   6810 3 6551 0  0   01 32 81211    12112122212242 8 8 6 71 4 011213233 31221100210969696 9 9 8 8 9 9 7 9 9 82969600000001 2 01112 0 11323 8 8 8 9 8 9 8 12969600000000000101010 6 9 9 9 123332333221351111111131232200000204224221   11982 021823 6222692213 81922 81996  0 5 111  000110  011                                 1111  8                        18 3153 2021  1   110944 94 949601051,433
3058   6910 3 6551 0  0   01 93 41121    12111312131113 5 7 3 51 1 011220233 11221100210969696 7 7 6 9109810 798 9296960000000296960000    0000 7 7 7 8 8 6 5 22969600000000000 5 7 6 4 7 698 223443223221498121122233282200000204323131   22 411415413 4122481570 15815 15996  0 3 111  000110  01                                  2122  9    11     1    18      18 3153 2031  1   110153 82 82960 991,433
3058   7010 3  020 0  0   01 92 51881    12112122111113 8 6 5 51 7 011220233 32222000096969696 8 9 9 8 7 5 9 6 6 12969600000001 1 02311 0 22022 6 8 9 9 9 6 3 12969600000000000989898 898 898 12344483212199211111232228211   1110118112   81 61 127113 1312281523 14951  1996  0 4 111  000110  01                                  2311  1  3 11  3     2         18 3153 1811  1   110 11 82 91960 841,433
3058   7110 3  020 0  0   01 32 51211    12222222222223 8 6 5 41 4 011120233 312111022 7969696 9 7 9 7 8 8 6 5 8 21 1 02412021296960000    0000 5 6 6 598 6 5 22969600000000000 6 6 6 598 5 3 2123432332212982181182222321 1  1150218882   11 31 113023 5221141223 46712 43996  0 7 411  000110  01                                  2211  2  4 16  3  1  4  1      18 3153 1911  1   110 15 44 73960 521,433
3058   7210 3  020 0  0   01 43 41881    11112322121212 6 6 4 41 5 011220233 311111222 7969696101010101010 6 610 31 1 010000121 1 12112 0 12024 6 7 8 5 5 3 1 32969600000000000 7 7 8 5 49898 313433232121352212122222222200000204228232   11 41 213523 5222434023 43612 81996  0 6 411  000110  01                                  2211  3     1  1        2      18 3153 1911  1   110 25 33 64960 921,433
